0.0001,0.3,HingeLoss,L1Regulariser,10,0.6979306169374982,4.797992633500006,0.7650051999999999,5.087930187500004,0.485
0.0001,0.001,HingeLoss,L1Regulariser,10,0.9943494843512498,0.9943494843512498,0.9957259010000002,0.9957259010000002,0.555
0.0003,0.3,HingeLoss,L1Regulariser,10,0.6999191821249962,5.006594357125,0.7597238374999999,5.275677275000001,0.485
0.0003,0.001,HingeLoss,L1Regulariser,10,0.9945760049112526,0.9945760049112526,0.9957764530000007,0.9957764530000007,0.555
0.001,0.001,HingeLoss,L1Regulariser,10,0.9951653375312504,0.9951653375312504,0.995948885,0.995948885,0.555
0.0003,0.03,LogisticLoss,L1Regulariser,10,0.9264872561875561,0.9264872561875561,0.9391765745792103,0.9391765745792103,0.815
0.001,0.0001,LogisticLoss,L1Regulariser,10,0.9997624004333074,0.9997624004333074,0.9997939352332861,0.9997939352332861,0.56
0.0001,0.03,LogisticLoss,L1Regulariser,10,0.92225080682721,0.92225080682721,0.9382114785066891,0.9382114785066891,0.815
0.0003,0.0001,LogisticLoss,L1Regulariser,10,0.9997241445065499,0.9997241445065499,0.9997818118013716,0.9997818118013716,0.565
0.0001,0.0001,LogisticLoss,L1Regulariser,10,0.9997086354759279,0.9997086354759279,0.9997781702269113,0.9997781702269113,0.565
0.0001,0.3,HingeLoss,L2Regulariser,10,0.6913632158424388,4.803973632596316,0.7635965539937496,5.112658599108944,0.485
0.0001,0.001,HingeLoss,L2Regulariser,10,0.9942251555029862,0.9942251555029862,0.9957006288707856,0.9957006288707856,0.555
0.001,0.001,HingeLoss,L2Regulariser,10,0.9942252542474392,0.9942252542474392,0.9957006637076682,0.9957006637076682,0.555
0.0003,0.3,HingeLoss,L2Regulariser,10,0.6914133119908698,4.803907254888364,0.7636046619812501,5.111868094022375,0.485
0.0003,0.001,HingeLoss,L2Regulariser,10,0.9942251774463816,0.9942251774463816,0.9957006366123433,0.9957006366123433,0.555
0.001,0.0001,LogisticLoss,L2Regulariser,10,0.9996997736109449,0.9996997736109449,0.9997763470394685,0.9997763470394685,0.565
0.0003,0.0001,LogisticLoss,L2Regulariser,10,0.9996997732117532,0.9996997732117532,0.9997763468985892,0.9997763468985892,0.565
0.0003,0.03,LogisticLoss,L2Regulariser,10,0.9198167906972069,0.9198167906972069,0.9377338835014669,0.9377338835014669,0.815
0.0001,0.03,LogisticLoss,L2Regulariser,10,0.9198079009877533,0.9198079009877533,0.9377307093552365,0.9377307093552365,0.815
0.0001,0.0001,LogisticLoss,L2Regulariser,10,0.9996997730976956,0.9996997730976956,0.9997763468583372,0.9997763468583372,0.565
0.0001,1.0,LogisticLoss,L1Regulariser,10,0.8418973746103883,6.310319093593483,0.9015069688950383,6.903584349521475,0.515
0.0001,0.003,LogisticLoss,L1Regulariser,10,0.9914298308165966,0.9914298308165966,0.9933760676930165,0.9933760676930165,0.665
0.001,0.003,LogisticLoss,L1Regulariser,10,0.9930186828924938,0.9930186828924938,0.9938435381976072,0.9938435381976072,0.655
0.0003,1.0,LogisticLoss,L1Regulariser,10,0.869011200421955,7.665107709822401,0.9192602504996183,8.134712497897796,0.515
0.0003,0.003,LogisticLoss,L1Regulariser,10,0.9918892805278128,0.9918892805278128,0.9934843543685241,0.9934843543685241,0.66
0.0003,0.03,HingeLoss,L1Regulariser,10,0.8374743310875001,0.8374743310875001,0.8733114962499998,0.8733114962499998,0.56
0.001,0.0001,HingeLoss,L1Regulariser,10,0.999516533753125,0.999516533753125,0.9995948885000001,0.9995948885000001,0.555
0.0001,0.03,HingeLoss,L1Regulariser,10,0.8307224353812482,0.8307224353812482,0.8717949362499999,0.8717949362499999,0.565
0.0003,0.0001,HingeLoss,L1Regulariser,10,0.9994576004911229,0.9994576004911229,0.9995776452999999,0.9995776452999999,0.555
0.0001,0.0001,HingeLoss,L1Regulariser,10,0.9994349484351251,0.9994349484351251,0.9995725901,0.9995725901,0.555
0.0001,1.0,LogisticLoss,L2Regulariser,10,0.8293424428506573,5.663839297636419,0.8932176987406133,6.32061759899705,0.515
0.0001,0.003,LogisticLoss,L2Regulariser,10,0.9911669593607758,0.9911669593607758,0.993321799926037,0.993321799926037,0.66
0.0003,0.03,HingeLoss,L2Regulariser,10,0.8270461541758748,0.8270461541758748,0.8710471068746112,0.8710471068746112,0.565
0.001,0.003,LogisticLoss,L2Regulariser,10,0.9911674102511582,0.9911674102511582,0.9933219608723088,0.9933219608723088,0.66
0.0003,1.0,LogisticLoss,L2Regulariser,10,0.8294025382741582,5.704240785964492,0.8932176987406133,6.354155752237688,0.515
0.0001,0.03,HingeLoss,L2Regulariser,10,0.8270265963705778,0.8270265963705778,0.8710401399030112,0.8710401399030112,0.565
0.001,0.0001,HingeLoss,L2Regulariser,10,0.9994225155503004,0.9994225155503004,0.9995700628870786,0.9995700628870786,0.555
0.0003,0.003,LogisticLoss,L2Regulariser,10,0.991167059561162,0.991167059561162,0.9933218356922693,0.9933218356922693,0.66
0.0001,0.0001,HingeLoss,L2Regulariser,10,0.9994225145628444,0.9994225145628444,0.9995700625387086,0.9995700625387086,0.555
0.0003,0.0001,HingeLoss,L2Regulariser,10,0.9994225147822784,0.9994225147822784,0.9995700626161237,0.9995700626161237,0.555
0.0001,1.0,HingeLoss,L1Regulariser,10,0.7288767825000054,13.234671762499982,0.8130032499999998,13.416791749999994,0.515
0.001,0.003,HingeLoss,L1Regulariser,10,0.9854960125937493,0.9854960125937493,0.9878466549999999,0.9878466549999999,0.555
